643,706,733,705,735,744,643,753,Arabic,عدم
159,379,340,373,343,456,163,470,Arabic,إرتدي
354,381,574,378,576,441,353,437,Arabic,فضلك
110,476,330,460,331,530,117,559,Arabic,الطبي
345,479,519,461,517,536,344,538,Arabic,الوجه
148,564,302,561,305,622,150,624,Arabic,المول
346,694,517,694,517,739,346,739,Arabic,الماسك
504,754,625,754,625,800,504,802,Arabic,عملية
335,759,496,752,496,800,335,810,Arabic,التسوق
102,762,229,758,228,807,101,809,Arabic,المول
636,754,757,753,757,808,636,806,Arabic,لإنهاء
121,701,335,704,334,750,120,748,Arabic,سيعرضك
241,764,324,760,324,808,241,815,Arabic,في
528,695,636,695,636,748,528,748,Arabic,إرتداء
593,391,693,391,693,450,593,450,Arabic,من
537,467,740,467,740,520,537,520,Arabic,ماسك
626,548,719,548,719,612,626,612,Arabic,أثناء
448,558,610,558,610,617,448,617,Arabic,التواجد
317,564,432,564,432,623,317,623,Arabic,داخل
389,814,476,814,476,862,389,862,Arabic,فورا
