1489,1810,1625,1810,1625,1871,1489,1871,Arabic,متكرر
1290,1810,1483,1810,1483,1871,1302,1871,Arabic,ودقيق
1609,1739,1651,1737,1640,1784,1608,1788,Arabic,3
1426,1727,1575,1727,1575,1798,1426,1798,Arabic,اغسل
1271,1727,1413,1727,1413,1793,1271,1788,Arabic,يديك
1552,1479,1637,1480,1638,1550,1552,1550,Arabic,في
1430,1467,1533,1483,1533,1526,1426,1521,Arabic,سلة
1234,1469,1405,1470,1406,1520,1234,1522,Arabic,قمامة.
1546,1396,1638,1396,1638,1457,1546,1457,Arabic,اليد
1374,1401,1514,1396,1514,1451,1366,1460,Arabic,تخلص
1274,1403,1349,1408,1350,1444,1277,1454,Arabic,من
1073,1391,1253,1389,1251,1449,1071,1449,Arabic,المنديل
949,1389,1047,1387,1050,1442,948,1457,Arabic,على
806,1394,928,1383,929,1441,802,1444,Arabic,الفور
860,1324,912,1286,915,1364,862,1371,Arabic,أو
1455,1318,1632,1328,1637,1387,1459,1381,Arabic,بتغطية
1118,1313,1284,1321,1285,1379,1123,1366,Arabic,وفمك
929,1313,1102,1313,1102,1375,929,1375,Arabic,بمنديل
1307,1328,1439,1303,1439,1375,1303,1375,Arabic,أنفك
737,1314,845,1307,845,1362,736,1379,Arabic,كوع
1603,1255,1632,1251,1632,1302,1601,1300,Arabic,###
1477,1251,1570,1251,1570,1302,1477,1302,Arabic,عند
1278,1241,1464,1241,1464,1302,1278,1302,Arabic,السعال
883,1243,965,1241,964,1287,880,1298,Arabic,قم
1203,1231,1264,1221,1264,1302,1203,1302,Arabic,أو
1005,1238,1194,1235,1189,1294,994,1297,Arabic,العطس
1228,1014,1345,1014,1345,1064,1228,1064,Arabic,وبين
1490,1003,1632,1003,1632,1075,1490,1075,Arabic,الأقل
1087,306,1373,323,1369,397,1082,380,Arabic,سلامتك
1383,310,1500,310,1500,402,1383,402,Arabic,أجل
1520,342,1625,342,1625,413,1520,413,Arabic,من
971,398,1289,407,1287,482,967,480,Arabic,التعليمات
1309,414,1458,414,1458,485,1307,494,Arabic,اتباع
231,425,286,435,289,465,231,465,Arabic,مول
293,435,368,440,368,468,294,473,Arabic,سيتي
373,435,475,434,475,470,373,475,Arabic,فستيفال
318,476,415,477,412,515,318,506,English,Festival
419,481,471,484,468,518,417,514,English,City
238,470,315,478,312,507,237,506,English,Cairo
474,486,535,486,535,516,474,516,English,Mall
1140,507,1342,500,1344,578,1140,578,Arabic,التالية
1359,507,1626,507,1626,589,1359,589,Arabic,الوقائية
823,913,930,918,927,970,828,993,Arabic,على
1104,924,1293,921,1283,977,1098,969,Arabic,مسافة
960,921,1046,921,1046,982,960,982,Arabic,متر
1054,921,1090,921,1090,971,1054,971,Arabic,2
1302,924,1402,931,1407,984,1305,996,Arabic,على
1425,928,1561,932,1558,985,1425,983,Arabic,حافظ
1605,941,1623,940,1620,982,1601,982,Arabic,1
892,993,1078,993,1078,1054,892,1054,Arabic,الآخرين.
1085,993,1215,993,1215,1064,1085,1064,Arabic,الزوار
1359,1003,1483,1003,1483,1064,1359,1064,Arabic,بينك
1471,435,1626,435,1626,500,1471,496,Arabic,يرجى
1105,1723,1265,1727,1264,1792,1103,1789,Arabic,بشكل
480,443,537,434,542,472,482,479,Arabic,كايرو
