191,67,687,8,680,317,141,345,Arabic,الأصيل
694,83,1144,122,1152,338,576,374,Arabic,مناحل
141,402,328,413,326,452,138,441,English,ALASEAL
164,455,239,456,242,479,164,479,English,SINCE
208,442,264,446,261,458,204,455,English,HONEY
252,461,301,464,302,481,251,480,English,1950
617,872,652,874,653,886,618,889,English,love
312,966,415,966,415,996,312,996,English,JUMIA
1095,978,1160,977,1161,1009,1095,1009,Arabic,منذ
1012,985,1087,985,1087,1021,1012,1021,English,1950
587,1022,762,1022,762,1083,587,1083,Arabic,كوتشنر
916,1034,1047,1034,1047,1076,916,1086,Arabic,سعيد
1049,1043,1168,1024,1176,1076,1057,1094,Arabic,شارع
584,873,615,873,616,891,584,890,English,kids
1027,881,1155,860,1155,921,1013,937,Arabic,أصل
654,872,701,873,700,892,653,890,English,honey
974,936,1181,916,1179,965,969,994,Arabic,العسل
63,1014,541,1020,525,1073,98,1075,Arabic,01000505453
776,1028,907,1028,907,1083,776,1083,Arabic,دوران
84,947,127,947,127,996,84,996,English,f
188,960,303,960,303,996,188,996,English,SOUQ
