329,250,1139,401,1133,765,274,706,Arabic,رسلان
483,853,584,841,589,888,489,900,Arabic,امام
912,857,1001,851,1004,899,915,904,Arabic,فرع
616,857,785,850,787,907,616,905,Arabic,الرئيسي
353,853,480,853,480,890,353,890,Arabic,معهد
799,848,906,848,906,890,799,890,Arabic,طنطا
206,850,347,841,350,895,210,904,Arabic,الاورام
680,781,921,769,923,819,682,830,Arabic,المهندسين
523,772,643,776,643,833,517,836,Arabic,الشيخ
274,449,442,444,439,541,222,526,Arabic,سهل
40,425,266,443,226,523,27,550,Arabic,تطمن
433,774,514,773,510,835,425,833,Arabic,زايد
269,776,389,775,388,830,277,825,Arabic,طنطا
981,356,1112,353,1112,389,981,389,English,Raslan
830,413,1152,398,1153,474,829,505,Arabic,معامل
