727,471,821,516,821,562,726,562,Arabic,ورش
269,214,415,238,408,303,264,282,Arabic,تكامل
493,109,653,153,647,201,484,157,Arabic,مهارات
469,815,562,824,562,890,467,883,Arabic,قبل
247,779,452,818,452,877,245,846,Arabic,الدراسة
227,43,385,79,377,134,216,96,Arabic,تعديل
46,0,214,42,201,94,33,52,Arabic,سلوك
385,410,504,439,504,494,372,464,Arabic,دورات
600,480,710,480,710,531,600,531,Arabic,عمل
921,522,1080,548,1072,600,902,591,Arabic,وظائفي
1081,563,1179,563,1189,611,1086,614,Arabic,علاج
852,712,983,710,971,776,852,763,Arabic,ذكاء
116,197,255,224,255,278,113,271,Arabic,حسي
667,145,792,176,793,232,660,204,Arabic,تنمية
183,367,369,408,358,466,169,433,Arabic,تدريبية
929,359,1152,394,1151,466,925,419,Arabic,توحد
345,606,479,626,471,698,339,677,Arabic,تعلم
920,214,1073,231,1076,285,918,264,Arabic,تخاطب
557,303,830,347,820,410,554,376,Arabic,منتسوري
491,637,702,672,693,726,483,701,Arabic,صعوبات
578,836,629,845,630,886,578,883,Arabic,ما
642,851,778,840,780,910,642,902,Arabic,تأهيل
1053,895,1167,923,1153,978,1040,950,Arabic,زراعة
988,715,1152,742,1151,804,972,791,Arabic,اختبار
869,875,1036,889,1034,954,881,935,Arabic,قوقعة
