380,323,466,318,467,348,382,354,Arabic,مغناطيسي
468,320,503,318,505,343,469,345,Arabic,رنين
548,424,592,423,594,449,550,451,Arabic,حتى
570,572,598,572,598,589,570,589,English,239
529,572,565,572,565,593,529,593,Arabic,طريق
547,312,594,306,597,337,550,343,Arabic,أوسع
249,263,333,266,335,294,250,296,English,Prime
567,17,623,19,624,45,568,43,Arabic,الدور
265,587,352,585,352,606,266,609,English,4249995
410,579,471,578,472,600,411,602,Arabic,سبورتنج
503,11,566,14,567,43,503,40,Arabic,الثاني
416,3,500,9,500,37,415,33,Arabic,الوطنية
483,572,526,572,526,597,483,597,Arabic,الحرية
464,480,496,476,498,500,467,503,Arabic,سم
534,470,584,470,586,495,535,495,Arabic,بفتحة
498,471,531,470,532,494,500,494,English,70
274,325,314,325,314,350,274,350,English,###
458,385,511,383,512,409,460,411,Arabic,للأوزان
513,384,571,383,571,407,514,407,Arabic,خصيصا
573,382,607,381,608,408,573,408,Arabic,صنع
402,388,457,385,459,412,402,413,Arabic,الكبيرة
448,427,495,425,496,457,449,460,Arabic,كجم
505,317,544,314,546,339,507,343,Arabic,جهاز
496,424,549,423,548,449,495,452,English,250
