354,398,407,403,405,435,352,429,Arabic,شبرا
290,392,337,399,336,429,289,424,Arabic,بنها
366,433,445,442,442,460,364,453,English,Freeway
301,428,361,433,360,451,302,446,English,Banha
490,478,511,480,512,503,488,502,Arabic,###
239,393,288,393,286,422,235,420,Arabic,الحر
422,404,443,406,443,432,422,430,Arabic,ط
465,507,491,510,491,529,464,527,English,Rd
382,502,457,508,457,525,381,521,English,Ismailia
355,466,474,477,471,506,356,497,Arabic,الإسماعيلية
227,420,292,430,292,445,225,439,English,Shubra
