787,53,1012,50,1000,169,769,169,Arabic,مصر
1203,58,1483,73,1479,253,1197,226,Arabic,ميدان
1201,1368,1374,1366,1374,1488,1197,1491,Arabic,شارع
975,438,1270,457,1268,550,970,531,Arabic,محور
769,527,1132,559,1128,690,767,657,Arabic,نجيب
1025,52,1175,37,1175,208,1014,208,Arabic,دار
912,1360,1185,1370,1184,1481,910,1483,Arabic,الفريق
1146,577,1469,625,1469,701,1147,678,Arabic,محمد
804,874,1073,900,1069,994,782,979,Arabic,مصر
1345,1526,1503,1536,1501,1622,1342,1612,Arabic,سعد
1110,1503,1325,1514,1330,1638,1098,1635,Arabic,الدين
786,1487,1096,1486,1091,1613,788,1612,Arabic,الشاذلي
1176,1044,1529,1063,1523,1176,1170,1157,Arabic,الجامعة
793,995,1162,1023,1154,1145,786,1112,Arabic,اليابانية
1076,899,1213,899,1213,1009,1078,1001,Arabic,دار
1220,911,1493,921,1501,1038,1220,1021,Arabic,شارع
