697,363,757,363,757,390,697,390,English,great
81,326,234,331,228,384,74,390,Arabic,قهوة
237,336,307,333,304,388,227,387,Arabic,بكـ
178,386,282,386,282,432,178,432,English,250
758,316,813,313,811,333,758,333,English,Award
514,715,549,715,549,738,514,738,Arabic,سعر
312,325,455,321,454,390,305,387,Arabic,عثمان
658,316,706,316,706,333,658,333,English,Great
709,292,747,292,747,310,709,310,Arabic,على
656,687,821,687,821,808,656,808,English,49
751,287,804,287,804,310,751,310,Arabic,حاصل
661,287,706,287,706,315,661,315,Arabic,جائزة
709,316,752,316,752,333,709,333,English,Taste
463,812,550,811,545,868,458,867,English,49
676,814,783,811,783,847,678,851,Arabic,جنيه
460,743,549,744,544,803,455,802,English,32
459,712,513,711,511,738,457,737,Arabic,العرض
717,452,742,452,742,465,717,465,English,2018
672,394,784,388,786,422,674,428,English,taste
88,391,172,391,172,442,88,442,Arabic,جم
286,386,441,386,441,432,286,432,Arabic,فستق
