242,892,396,892,396,950,242,950,Arabic,بوابات
1050,1058,1119,1058,1119,1086,1050,1086,Arabic,بوابة
1045,1028,1119,1028,1119,1057,1045,1057,English,GATE
815,1034,883,1034,883,1057,815,1057,English,GATE
509,1040,589,1040,589,1104,509,1104,English,12
595,1040,664,1040,664,1063,595,1063,English,GATE
772,1040,808,1040,808,1092,772,1092,English,6
1013,1040,1039,1031,1042,1088,1015,1090,English,1
349,1046,417,1046,417,1074,349,1074,English,GATE
102,1052,176,1052,176,1080,102,1080,English,GATE
263,1052,342,1052,342,1110,263,1110,English,19
17,1058,96,1058,96,1116,17,1116,English,20
815,1061,883,1061,883,1092,815,1092,Arabic,بوابة
350,1076,417,1077,417,1110,354,1110,Arabic,بوابة
594,1068,665,1068,664,1098,595,1098,Arabic,بوابة
74,898,229,898,230,957,74,956,Arabic,المدينة
402,892,508,892,508,950,402,950,Arabic,عمل
519,886,663,886,663,944,519,944,Arabic,تنظيم
669,881,850,881,852,940,673,944,Arabic,تعليمات
1563,866,1631,824,1638,909,1568,926,Arabic,خروج
1500,882,1564,857,1568,918,1503,942,Arabic,فقط
101,1083,171,1083,171,1110,102,1110,Arabic,بوابة
1567,939,1636,911,1638,956,1573,977,English,ONLY
1504,963,1568,939,1569,981,1511,1006,English,EXIT
