732,192,801,194,798,380,728,378,English,OFF
468,314,708,315,709,411,468,413,English,EGP
116,177,186,177,191,367,120,365,English,GET
216,304,446,313,446,412,215,407,English,700
150,811,773,820,771,929,148,920,Arabic,تخفيضات
131,598,788,615,783,804,126,788,English,SALE
207,100,449,100,449,206,207,206,English,200
471,100,718,100,718,206,471,206,English,EGP
446,220,674,219,673,299,447,301,English,EACH
255,227,430,227,431,297,255,299,English,FOR
320,454,543,454,543,499,320,499,English,SELECTED
240,454,317,454,317,499,240,499,English,ON
548,460,682,460,682,506,548,506,English,ITEMS
