2720,343,3029,323,3029,388,2709,404,Arabic,###
862,2700,1418,2709,1418,2968,863,2982,Arabic,مكتبية
630,584,949,569,968,833,636,846,Arabic,وذكاء
964,583,1351,565,1369,802,976,827,Arabic,مهارات
1435,2708,1768,2691,1770,2969,1435,2972,Arabic,أدوات
832,1461,1328,1422,1335,1648,836,1696,Arabic,تخاطب
431,1036,941,1015,938,1278,409,1297,Arabic,والإبتكار
1359,540,1719,521,1734,798,1376,809,Arabic,تنمية
1347,140,1716,90,1719,325,1345,383,Arabic,العاب
799,1889,1344,1861,1348,2086,799,2120,Arabic,منتسورى
946,1016,1373,974,1381,1228,941,1286,Arabic,التفكير
1355,1444,1741,1420,1743,1650,1367,1678,Arabic,العاب
772,2274,1325,2281,1329,2545,776,2551,Arabic,ترفيهية
840,151,1334,122,1338,377,847,419,Arabic,تعليمية
1346,2288,1759,2284,1770,2516,1343,2539,Arabic,العاب
1360,1859,1753,1848,1753,2077,1361,2114,Arabic,العاب
2699,61,2777,61,2782,297,2699,302,English,SUPER
2838,1637,3015,1642,3014,1714,2835,1708,English,Cash
1375,966,1743,947,1743,1220,1386,1258,Arabic,تنمية
