231,943,431,948,432,1004,231,1003,Arabic,مطارات
926,695,1175,712,1177,778,926,784,Arabic,حصرية
1214,883,1369,883,1372,935,1216,941,Arabic,حدود
1040,883,1208,885,1205,931,1046,935,Arabic,سحب
904,885,1037,874,1037,928,900,941,Arabic,اعلى
662,872,901,870,903,929,661,928,Arabic,لماكينات
463,872,654,870,653,922,463,932,Arabic,الصراف
333,864,456,865,457,929,333,939,Arabic,الآلي
16,856,326,865,326,926,15,922,Arabic,وللمشتريات
60,942,221,935,226,998,61,1002,Arabic,الشرق
1177,1029,1371,1022,1369,1089,1171,1093,Arabic,الأوسط
1083,518,1423,525,1422,605,1083,607,Arabic,المصرفية
1291,433,1426,433,1424,511,1292,521,Arabic,هي
606,419,723,421,727,493,606,493,Arabic,من
965,418,1275,425,1276,501,968,488,Arabic,مفتاحك
255,1015,394,1021,396,1080,253,1082,Arabic,كارد)
402,1023,559,1024,560,1079,402,1080,Arabic,ماستر
570,1021,783,1026,785,1087,570,1079,Arabic,بواسطة
793,1024,980,1028,980,1085,791,1085,Arabic,مقدمة
1026,1030,1166,1037,1166,1085,1023,1093,Arabic,مجانا
1208,954,1363,958,1366,1008,1206,1016,Arabic,دخول
1036,958,1200,951,1199,1007,1036,1007,Arabic,صالات
859,952,1031,952,1031,1007,855,1016,Arabic,الدرجه
1199,313,1435,328,1439,413,1197,391,Arabic,بطاقة
961,330,1179,315,1182,405,963,402,Arabic,خصم
725,311,950,321,950,396,725,398,Arabic,ماستر
468,315,714,308,715,398,474,398,Arabic,الأهلى
202,319,461,309,461,396,201,405,Arabic,بلاتينم
743,512,1068,522,1070,596,747,601,Arabic,المصممة
457,511,725,520,732,597,461,605,Arabic,خصيصاً
1190,710,1411,704,1419,782,1188,784,Arabic,عروض
695,952,849,940,848,1008,695,1012,Arabic,الأولى
593,959,686,951,688,1003,591,1012,Arabic,فى
440,952,588,948,589,1007,444,1007,Arabic,بعض
334,518,450,518,450,584,334,584,Arabic,لك
726,427,954,412,959,485,731,500,Arabic,لعالم
277,415,591,415,591,487,277,487,Arabic,الخدمات
540,7,1445,7,1445,188,540,188,English,PLATINUM
