1686,2116,1746,2111,1748,2143,1687,2146,Arabic,بنك
909,389,1209,375,1214,461,904,476,Arabic,المصرى
1620,2115,1683,2106,1683,2139,1620,2152,Arabic,أهل
1549,2126,1616,2121,1617,2146,1550,2154,Arabic,مصر
1245,516,1470,528,1471,627,1242,622,Arabic,وننمو
1042,529,1169,534,1174,614,1040,623,Arabic,من
1554,1967,1643,1962,1646,2025,1540,2020,Arabic,البنك
1432,1973,1553,1967,1539,2022,1432,2030,Arabic,الأهلى
1331,1976,1431,1971,1430,2027,1328,2032,Arabic,المصرى
1330,2049,1448,2047,1449,2069,1331,2072,English,NATIONAL
1455,2045,1521,2044,1525,2068,1455,2072,English,BANK
1528,2043,1562,2043,1562,2067,1529,2070,English,OF
1565,2044,1643,2040,1646,2064,1568,2068,English,EGYPT
814,508,1035,491,1033,614,809,600,Arabic,أجلك
507,2044,659,2042,660,2087,508,2087,English,19623
1477,526,1702,523,1705,617,1473,620,Arabic,نتطور
1488,379,1703,382,1703,475,1485,475,Arabic,البنك
1217,369,1481,359,1485,461,1214,473,Arabic,الأهلى
