450,526,551,511,554,574,454,586,Arabic,إدارة
246,373,423,373,422,424,246,424,Arabic,الهندسة
573,361,663,375,665,424,571,425,Arabic,ورش
309,427,542,428,542,453,309,453,English,Workshops
208,567,442,526,447,593,209,623,Arabic,الجامعة
182,634,346,610,350,652,184,674,English,University
348,607,605,569,611,612,354,649,English,Administration
245,460,502,460,502,486,245,486,English,Engineering
508,457,624,454,626,477,509,484,English,###
554,427,604,427,604,453,554,453,English,of
432,367,559,367,560,423,431,422,Arabic,كلية
