435,595,490,597,492,619,433,621,Arabic,الدائري
281,577,326,578,327,598,281,597,English,Egypt
247,621,313,623,314,649,247,644,Arabic,الواحات
226,574,260,575,260,592,226,592,English,Mall
284,550,321,554,319,575,283,574,Arabic,مول
233,554,277,553,278,569,230,570,Arabic,مصر
313,654,336,654,336,670,313,670,English,Rd
254,650,308,652,309,670,255,667,English,Wahat
484,626,506,626,506,642,484,642,English,Rd
446,624,480,626,480,643,447,641,English,Ring
263,576,281,578,280,594,261,593,English,of
499,597,515,598,517,623,500,620,Arabic,###
325,624,345,625,346,650,324,648,Arabic,###
