169,418,482,438,477,519,174,490,English,Grenadine
175,493,393,528,388,578,184,560,English,Melasses
509,517,768,485,778,538,517,583,English,Grenadine
315,587,315,653,473,653,473,587,Arabic,الرمان
327,971,427,991,428,1034,329,1020,English,300
399,520,437,520,437,573,399,573,English,a
272,306,661,259,672,347,283,394,English,Yamama
491,437,776,412,783,487,497,512,English,Molasses
447,514,502,514,502,579,447,579,English,la
432,994,487,994,487,1033,432,1033,English,ml
482,600,618,596,622,646,482,653,Arabic,دبس
565,984,635,974,634,1021,571,1031,Arabic,300
496,996,566,987,570,1029,496,1043,Arabic,مل
277,146,647,124,655,258,285,290,Arabic,يمامة
