264,740,332,737,332,766,264,769,Arabic,مفتوحة
788,494,841,494,843,560,788,562,English,5
521,720,550,720,550,746,521,746,English,LC
554,722,635,717,636,745,555,745,English,Waikiki
99,754,166,751,169,777,99,779,English,Casual
402,734,466,730,464,756,402,754,Arabic,منطقة
524,814,616,814,616,839,524,839,English,Billybeez
524,787,618,784,620,804,524,810,English,Spinneys
99,787,176,783,177,806,99,811,English,Cinema
332,772,409,765,409,788,331,790,Arabic,سينمات
414,767,464,767,464,786,412,792,Arabic,مجمع
520,759,573,757,574,777,520,778,English,Food
578,754,635,753,635,773,578,774,English,Court
902,602,904,620,840,625,839,606,Arabic,السيارات
865,736,865,761,812,762,810,739,Arabic,مجمع
867,766,867,785,785,791,785,769,Arabic,سبينيس
816,800,790,801,792,826,817,824,Arabic,بيز
336,739,399,736,398,759,335,766,Arabic,مطاعم
710,714,786,706,789,733,710,739,Arabic,وايكيكي
834,707,790,711,792,734,837,729,Arabic,سي
806,740,808,761,743,770,738,746,Arabic,مطاعم
948,596,906,601,907,622,950,618,Arabic,إنتظار
776,582,868,574,868,605,776,614,English,D/E/C
678,582,771,576,771,598,680,602,English,PARKING
856,533,941,525,944,559,858,570,Arabic,مدخل
675,505,774,494,776,529,676,538,English,GATE
839,701,862,700,864,725,842,726,Arabic,ال
169,751,236,751,237,774,169,773,English,Dining
821,797,865,795,868,816,821,824,Arabic,بيلي
