683,1859,797,1859,797,1954,683,1954,Arabic,21
384,2026,982,2040,979,2164,381,2150,English,SUNDAY
1012,2039,1142,2039,1142,2158,1012,2158,English,21
1188,2050,1716,2050,1716,2169,1188,2169,English,MARCH
422,591,1015,553,1003,863,401,917,Arabic,ألهامي
678,1411,1602,1415,1602,1606,682,1602,English,inspiration
1063,685,1428,522,1415,852,1059,917,Arabic,أمي
1244,955,2443,984,2420,1350,1238,1338,English,MUM
399,972,1089,972,1072,1322,399,1318,English,MY
391,1415,643,1415,643,1594,391,1594,English,My
384,1847,673,1847,673,1990,383,1990,Arabic,مارس
828,1847,1073,1847,1073,1966,828,1966,Arabic,الأحد
