1870,1873,2217,1853,2215,1962,1874,1983,English,MOHY
1445,1896,1808,1875,1824,1982,1447,2002,English,MONA
942,791,1298,783,1298,954,940,966,Arabic,عمارة
1330,794,1639,791,1639,968,1327,973,Arabic,الامل
1655,802,1847,802,1847,973,1655,973,Arabic,دار
1858,811,2155,806,2153,983,1861,990,Arabic,بجوار
1879,1984,2201,1964,2202,1997,1879,2016,English,CENTER
1448,2009,1791,1988,1793,2020,1452,2044,English,BEAUTY
1684,591,2145,591,2145,762,1684,762,Arabic,الاوقاف
1076,573,1375,573,1375,763,1071,771,Arabic,جامع
1404,572,1653,572,1653,762,1404,762,Arabic,قبل
2164,614,2548,610,2548,762,2164,783,Arabic,عمارات
809,783,918,783,919,931,809,935,English,2
2174,814,2558,814,2558,954,2174,954,Arabic,الاستاد
1555,1280,2066,1270,2147,1849,1532,1879,English,M
