260,854,363,846,366,877,263,883,Arabic,السادس
369,854,442,845,445,876,370,880,Arabic,الحى
333,637,426,641,429,667,334,671,Arabic,محمد
239,640,326,637,328,674,239,675,Arabic,نجيب
297,738,373,733,375,764,298,770,Arabic,شارع
335,770,434,765,438,802,340,809,Arabic,القرية
287,599,367,599,369,628,285,631,Arabic,محور
265,888,367,880,369,915,266,922,Arabic,الثامن
242,772,331,770,336,810,249,812,Arabic,الذكية
325,505,418,505,421,545,332,547,Arabic,الجامعة
222,501,323,505,327,546,226,547,Arabic,اليابانية
369,890,450,883,450,914,372,918,Arabic,الحى
269,466,366,466,365,501,272,501,Arabic,ميدان
