618,321,711,334,710,365,614,356,Arabic,محور
516,644,574,640,571,671,515,674,Arabic,العرب
631,645,695,649,695,680,629,682,Arabic,الساحل
698,648,751,651,753,688,698,687,Arabic,طريق
550,499,667,498,665,548,546,547,Arabic,العبور
515,680,651,689,651,722,515,720,Arabic,الصناعية
656,691,753,697,753,730,655,729,Arabic,المناطق
601,212,645,217,642,261,597,257,Arabic,إمام
549,204,602,204,595,248,544,247,Arabic,شلبى
550,355,667,366,664,411,549,398,Arabic,نجيب
673,375,772,390,772,424,670,408,Arabic,محمد
724,236,780,248,778,280,722,276,Arabic,مسجد
657,217,721,230,719,267,643,262,Arabic,الدكتور
613,162,718,182,717,221,610,207,Arabic,ميدان
576,648,613,649,615,680,577,679,Arabic,برج
671,515,766,519,765,561,663,557,Arabic,محور
