879,1544,987,1530,982,1623,880,1623,English,25
1535,853,1550,853,1550,874,1535,874,Arabic,###
40,303,1316,151,1349,449,36,591,English,BRAND
1094,886,1124,886,1124,896,1094,896,Arabic,###
1086,1425,1227,1410,1232,1466,1101,1481,English,BOOM
1094,1880,1114,1880,1114,1901,1094,1901,Arabic,###
1027,810,1239,780,1250,862,1038,891,Arabic,تحطيم
1262,787,1503,787,1503,874,1262,874,Arabic,مهرجان
797,824,1028,802,1037,901,806,923,Arabic,الأسعار
1118,1858,1265,1834,1273,1894,1139,1912,English,BOOM
1167,886,1324,886,1324,961,1167,961,English,2020
968,897,1161,897,1161,972,968,972,English,winter
1456,1049,1550,1049,1550,1158,1456,1158,Arabic,أي
1257,1082,1445,1082,1445,1180,1257,1180,Arabic,حاجة
855,1134,961,1137,960,1188,852,1190,Arabic,حاجة
968,1137,1019,1118,1021,1175,965,1180,Arabic,أي
1235,1188,1544,1161,1561,1390,1291,1405,English,75
852,1191,1014,1179,1015,1309,850,1311,English,75
1346,1508,1434,1508,1439,1586,1343,1590,English,25
