1024,1130,1227,1096,1237,1212,1030,1241,Arabic,(4)
260,1226,696,1198,701,1300,268,1355,Arabic,مجاورة
239,1110,423,1076,429,1180,246,1218,Arabic,المحلى
51,710,1015,516,1022,830,49,976,Arabic,الإجتماعى
1068,544,1725,397,1727,669,1068,807,Arabic,النادى
570,410,1138,272,1144,452,579,577,Arabic,شارع
1446,932,1728,886,1735,1003,1453,1057,Arabic,الحى
1014,996,1431,912,1438,1039,1016,1116,Arabic,الثانى
478,1073,698,1033,705,1149,477,1198,Arabic,المجتمع
1255,1096,1730,1044,1739,1162,1264,1235,Arabic,مجاورة
50,1128,226,1087,233,1212,43,1242,Arabic,الثانى
431,1086,461,1078,471,1170,431,1174,Arabic,ا
781,1305,958,1286,967,1373,790,1392,English,A217
38,1264,235,1239,244,1358,45,1371,Arabic,(1)
