387,917,476,915,475,949,387,950,Arabic,طنطا
464,959,571,967,574,1000,465,999,Arabic,منطقة
325,958,461,962,463,999,327,1007,Arabic,المطاعم
277,121,530,134,527,200,274,187,Arabic,المسافات
412,858,476,861,475,907,411,908,Arabic,الآن
559,371,569,385,536,415,528,399,Arabic,قطاع
533,134,729,126,727,206,533,206,Arabic,قربنالك
515,240,554,255,541,275,513,257,Arabic,وزارة
454,249,513,234,511,259,463,271,Arabic,الداخلية
429,387,449,372,485,397,479,424,Arabic,المدنية
485,400,527,395,533,418,482,420,Arabic,الأحوال
309,465,537,450,536,530,306,534,Arabic,النموذجي
545,454,694,454,694,526,545,526,Arabic,المركز
312,534,482,527,487,613,312,613,Arabic,الأحوال
491,547,682,547,682,599,491,599,Arabic,لخدمات
408,625,593,626,588,692,406,688,Arabic,المدنية
578,967,663,967,667,1009,578,1006,Arabic,بجوار
477,920,546,918,546,959,477,955,Arabic,مول
549,914,598,914,599,961,551,962,Arabic,في
477,861,580,860,580,906,476,913,Arabic,مفتوح
