38,257,127,266,124,286,35,279,Arabic,والانفلونزا
146,217,217,220,215,236,145,230,English,COLD&FLU
38,205,96,209,95,228,37,222,English,Panadol
210,407,252,409,251,427,208,424,Arabic,جديد
35,283,155,293,152,325,31,318,Arabic,الطبيعة
162,296,255,301,253,332,156,325,Arabic,عناصر
272,275,311,279,308,304,269,298,Arabic,راحة
177,268,237,269,234,294,172,294,Arabic,أعراض
132,267,171,269,169,291,127,287,Arabic,البرد
648,487,714,490,713,512,647,508,English,19884
443,446,481,450,478,470,440,470,Arabic,مصر
483,452,506,450,505,474,478,474,Arabic,فى
508,452,555,451,554,472,506,475,Arabic,الزيرو
694,463,733,461,731,486,691,484,Arabic,راعي
240,277,266,281,265,297,235,295,Arabic,من
559,289,728,296,726,331,557,323,English,BROTHERS
471,285,553,290,551,323,469,318,English,FOUR
261,310,307,315,305,335,256,336,Arabic,من
556,451,626,456,625,477,554,475,Arabic,السيارات
626,455,691,458,690,479,625,480,Arabic,تقسيط
