374,323,434,323,434,354,374,354,English,Food
440,327,514,329,512,354,441,354,English,Court
552,439,568,439,568,470,552,470,English,2
460,209,538,216,540,244,461,238,English,Planet
374,282,471,282,470,317,373,320,Arabic,المطاعم
373,163,456,166,456,199,373,195,Arabic,بلانيت
432,86,528,99,528,126,431,117,English,Cinema
374,78,426,89,426,116,375,110,English,Vox
452,45,524,53,524,88,448,83,Arabic,فوكس
374,33,443,48,444,77,373,73,Arabic,سينما
374,201,454,210,454,241,375,237,English,Magic
391,1065,488,1051,487,1083,390,1094,Arabic,السيارات
508,985,567,984,567,1006,508,1012,English,Plaza
514,948,568,948,566,979,515,981,Arabic,بلازا
377,437,423,439,423,464,377,464,English,Car
427,439,481,439,483,466,427,464,English,Park
486,439,547,440,547,466,486,466,English,Level
467,791,502,791,502,816,466,818,English,Ski
506,790,571,787,571,816,506,818,English,Egypt
494,855,568,845,568,879,491,888,Arabic,كارفور
531,566,583,566,581,694,532,693,English,1
478,894,571,884,568,908,478,923,English,arrefour
478,295,544,296,544,327,476,326,Arabic,مجمع
463,168,539,172,537,207,462,202,Arabic,ماجيك
376,397,481,398,482,431,376,431,Arabic,السيارات
487,400,557,400,557,434,488,434,Arabic,مواقف
495,1052,564,1041,565,1070,496,1078,Arabic,مواقف
494,1082,551,1077,551,1101,494,1108,English,Level
440,1092,490,1087,490,1110,441,1115,English,Park
394,1098,437,1098,437,1118,393,1123,English,Car
