392,613,475,613,474,643,390,642,Arabic,كمرطب
328,613,389,613,387,642,327,640,Arabic,لجسم
430,559,466,560,464,586,430,586,Arabic,مما
478,560,501,561,502,586,479,586,English,A
600,564,622,564,622,591,600,591,English,E
623,514,690,506,690,541,621,548,Arabic,يحتوي
17,1048,58,1048,58,1069,17,1069,Arabic,###
63,1055,103,1055,103,1070,63,1070,Arabic,###
626,564,711,564,711,596,626,596,Arabic,فيتامين
269,553,320,555,321,587,267,585,Arabic,إبطاء
503,560,598,562,596,597,503,595,Arabic,وفيتامين
362,558,427,558,426,590,362,587,Arabic,يساعد
649,620,708,624,708,650,649,651,Arabic,عملية
600,318,714,318,714,340,601,339,English,BENEFITS
401,503,492,503,492,531,401,530,Arabic,الأكسدة
542,614,645,614,645,650,543,648,Arabic,الشيخوخة
585,276,640,275,640,314,585,312,Arabic,زيت
528,277,578,278,578,314,527,314,Arabic,جوز
454,278,522,276,521,307,453,308,Arabic,الهند
576,461,645,454,646,486,576,487,Arabic,بحمض
559,320,597,320,598,341,560,340,English,OIL
321,558,360,558,359,587,321,588,Arabic,على
495,508,574,510,574,535,493,532,Arabic,مضادات
579,510,619,508,618,539,577,542,Arabic,على
549,402,625,402,625,423,549,423,Arabic,كمضاد
630,402,690,402,690,429,629,430,Arabic,يعمل
260,447,323,447,322,480,260,479,Arabic,البشرة
324,452,385,452,385,485,324,485,Arabic,نعومة
388,452,425,451,428,484,387,489,Arabic,على
431,452,495,452,495,485,431,485,Arabic,يساعد
478,615,539,615,539,647,479,646,Arabic,يعمل
18,12,32,12,32,39,18,39,English,1
496,452,572,452,572,485,496,485,Arabic,اللوريكـ
647,456,692,451,693,490,649,494,Arabic,غني
356,503,400,503,400,535,356,535,Arabic,مثل
36,17,94,17,94,39,36,39,English,Liter
647,274,714,274,714,313,647,312,Arabic,فوائد
442,318,554,318,554,342,442,343,English,COCONUT
280,402,370,395,368,425,282,432,Arabic,للفطريات
374,397,444,397,444,423,374,423,Arabic,كمضاد
460,402,545,402,545,429,460,429,Arabic,للبكتيريا
