240,300,361,299,361,331,242,331,Arabic,الإسماعيلية
657,335,727,335,727,351,657,351,English,Freeway
545,335,598,335,598,351,545,351,English,Shubra
337,331,363,331,363,351,337,351,English,Rd
369,302,395,302,395,327,368,327,Arabic,ط.
594,307,634,306,634,331,594,332,Arabic,بنها
259,366,347,362,345,388,259,393,Arabic,السويس
271,333,335,332,335,350,270,350,English,Ismalia
602,335,655,335,656,351,602,351,English,Banha
545,363,620,362,620,391,544,395,Arabic,الإقليمي
623,363,694,362,694,389,624,390,Arabic,الدائري
644,305,689,302,689,331,643,333,Arabic,شبرا
546,304,589,303,588,331,546,333,Arabic,الحر
703,304,725,303,726,326,700,326,Arabic,ط.
681,391,704,392,705,409,681,409,English,Rd
353,361,380,362,381,386,353,386,Arabic,ط.
702,362,730,362,729,387,702,386,Arabic,ط.
646,393,678,393,678,410,646,410,English,Ring
285,393,317,392,316,409,285,409,English,Sue
571,393,642,392,643,410,572,412,English,Regional
329,391,352,393,355,409,329,411,English,Rd
