1375,2373,1537,2371,1543,2470,1375,2460,Arabic,الأوقاف
1894,2355,2046,2355,2046,2442,1888,2451,Arabic,الاستاد
923,2192,1208,2180,1208,2302,920,2314,Arabic,مكان
1222,2172,1389,2162,1389,2288,1217,2302,Arabic,لأى
1410,2176,1845,2150,1849,2281,1411,2306,Arabic,التوصيل
1010,1974,1389,1969,1389,2091,1005,2091,Arabic,ساعة
1050,2390,1176,2390,1178,2485,1040,2483,Arabic,معرض
945,2390,1034,2390,1034,2487,943,2486,Arabic,أوتو
1719,2363,1835,2352,1827,2442,1714,2466,Arabic,أسفل
2198,2338,2364,2338,2364,2425,2198,2425,Arabic,عمارات
2054,2337,2194,2331,2194,2449,2054,2424,Arabic,أوقاف
1851,2145,2162,2122,2171,2241,1860,2263,Arabic,خدمة
2133,391,2298,388,2305,479,2128,501,Arabic,نتمنا
1948,428,2110,395,2111,492,1948,521,Arabic,لكم
1640,424,1918,405,1918,509,1639,521,Arabic,الشفاء
1336,454,1622,422,1623,532,1336,559,Arabic,العاجل
1593,1941,1999,1934,2013,2055,1603,2087,Arabic,خدمة
817,2429,940,2415,936,2489,814,2490,Arabic,موسى
1418,1966,1583,1950,1588,2073,1421,2079,Arabic,24
690,942,2166,779,2173,1505,720,1656,Arabic,الفيومى
1710,596,2324,543,2321,746,1715,794,Arabic,صيدلية
850,2541,1440,2521,1446,2617,851,2639,English,0473252465
1534,2517,2182,2487,2186,2582,1539,2613,English,01012820208
1187,2398,1306,2390,1311,2481,1186,2481,Arabic,بجوار
615,2410,805,2404,805,2490,618,2494,Arabic,للسيارات
1549,2373,1713,2377,1716,2463,1550,2474,Arabic,مديرية
