458,2325,956,2245,960,2423,448,2510,English,المرور
1654,2407,2088,2363,2101,2553,1674,2610,Arabic,المناطق
1089,2484,1641,2413,1655,2603,1107,2681,Arabic,الصناعية
1357,1597,1823,1505,1844,1691,1365,1774,Arabic,الأورام
1867,2141,2480,2038,2499,2259,1884,2345,Arabic,الموقف
1358,824,1712,733,1710,911,1358,987,Arabic,السكنية
812,884,1134,842,1137,991,802,1071,Arabic,المناطق
400,957,802,898,806,1065,412,1145,Arabic,الصناعية
189,1526,608,1457,619,1636,205,1700,Arabic,العلمية
219,1043,397,1001,410,1135,230,1155,Arabic,(3،4)
748,2553,1082,2526,1093,2665,754,2701,Arabic,(1،2،5)
968,2234,1246,2212,1254,2420,970,2451,English,إدارة
1694,464,2298,356,2301,544,1697,615,Arabic,الجامعة
374,728,768,651,771,753,379,846,Arabic,مصر
778,617,968,580,972,738,764,782,Arabic,دار
1083,562,1648,467,1658,638,1090,734,Arabic,اليابانية
1720,734,2096,630,2097,851,1720,917,Arabic,الأحياء
1932,1238,2376,1196,2400,1385,1957,1469,Arabic,القرية
1432,1348,1916,1244,1939,1440,1455,1537,Arabic,الذكية
621,1466,982,1380,996,1585,629,1639,Arabic,الأبحاث
312,1727,925,1663,945,1833,330,1910,Arabic,سموحة
940,1674,1215,1614,1245,1772,948,1838,Arabic,نادي
1843,1510,2358,1448,2377,1592,1860,1687,Arabic,مستشفى
1345,2186,1852,2094,1874,2333,1363,2428,Arabic,الأقليمى
979,1407,1334,1361,1355,1531,1010,1602,Arabic,مدينة
1162,865,1362,839,1359,969,1164,1011,Arabic,(2،3)
