0,319,19,319,19,345,0,345,Arabic,###
106,322,232,317,234,366,106,376,Arabic,الكرام
172,453,255,449,256,487,173,490,Arabic,ضرورة
99,453,166,453,167,492,100,488,Arabic,ارتداء
22,320,77,310,83,343,28,353,Arabic,###
333,440,400,440,400,477,333,477,Arabic,نؤكد
245,395,306,392,308,427,244,427,Arabic,على
298,500,386,500,386,532,298,532,Arabic,ماسك
315,385,389,385,389,422,315,422,Arabic,حفاظا
242,308,387,308,387,362,242,362,Arabic,عملائنا
265,451,326,448,328,479,265,479,Arabic,على
109,396,237,396,236,431,109,433,Arabic,سلامتكم
189,560,241,560,241,587,189,587,Arabic,فى
548,604,568,604,568,620,548,620,English,###
248,555,350,555,350,587,248,589,Arabic,التسوق
468,715,542,719,544,741,470,738,English,spinneys
123,511,207,508,208,544,124,545,Arabic,الطبي
216,508,292,504,295,538,216,539,Arabic,الوجه
355,549,410,541,411,575,354,582,Arabic,اثناء
102,558,183,560,183,595,103,593,Arabic,فروعنا
547,719,547,740,569,740,569,719,English,eg
