365,361,418,361,418,379,365,379,English,October
421,361,457,361,457,379,421,379,Arabic,اكتوبر
463,340,503,338,503,357,466,360,Arabic,اماكن
425,340,462,339,463,357,425,359,Arabic,انتظار
275,285,314,285,315,302,275,301,English,Valet
387,266,418,266,418,284,387,284,Arabic,خدمة
351,266,384,269,384,284,351,284,Arabic,صف
275,266,347,265,347,286,274,285,Arabic,السيارات
335,179,368,179,368,193,335,193,English,Road
300,175,334,179,333,195,300,190,English,Ring
263,175,298,175,298,190,263,189,English,EXIT
263,155,333,160,330,175,262,168,English,Carrefour
287,141,328,141,328,159,287,159,English,Egypt
261,137,284,137,284,151,261,151,English,Ski
259,114,315,121,313,138,257,131,English,Parking
459,361,470,361,471,375,460,376,Arabic,6
496,191,526,192,526,207,497,208,Arabic,مخرج
413,183,452,184,453,203,413,202,Arabic,الدائري
456,187,493,188,494,204,456,205,Arabic,الطريق
321,365,344,365,344,383,321,383,English,6th
283,365,316,365,316,383,283,383,English,EXIT
473,362,506,359,506,380,472,381,Arabic,مخرج
279,346,338,346,338,360,279,360,English,Parking
346,360,364,361,364,380,345,380,English,of
482,142,517,142,518,156,483,156,Arabic,اماكن
446,137,481,138,482,153,447,152,Arabic,انتظار
522,175,474,174,475,188,523,190,Arabic,كارفور
484,158,453,156,454,170,486,171,Arabic,مصر
520,158,485,158,488,175,522,175,Arabic,سكي
