416,11,535,3,534,34,414,43,Arabic,ماجستير
70,81,191,65,196,98,75,114,Arabic,العظام
417,96,538,88,540,121,420,129,Arabic,والكسور
288,111,387,101,388,131,290,142,Arabic,مناظير
159,164,294,153,297,183,161,195,Arabic,الصناعية
298,150,445,136,448,168,301,184,Arabic,والمفاصل
164,125,186,123,190,151,168,153,Arabic,و
311,62,429,53,430,85,311,93,Arabic,المصرية
57,129,159,118,162,148,59,158,Arabic,الكتف
192,115,284,109,285,143,194,151,Arabic,الركبة
395,106,414,104,417,130,397,131,Arabic,و
198,71,305,63,305,95,198,102,Arabic,لجراحة
435,51,523,47,524,78,435,82,Arabic,الزمالة
47,36,194,24,194,59,46,71,Arabic,والكسور
201,25,313,16,312,46,201,57,Arabic,العظام
319,16,411,12,411,43,318,47,Arabic,جراحة
